id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
435360,86,BlockedShot,0.903000031,0.585,0.40563494,Giovani Lo Celso,h,5681,OpenPlay,2021,LeftFoot,16443,Tottenham,Aston Villa,2,1,03-10-2021,Harry Kane,Pass
435361,86,SavedShot,0.923000031,0.629000015,0.175371751,Harry Kane,h,647,OpenPlay,2021,LeftFoot,16443,Tottenham,Aston Villa,2,1,03-10-2021,Hugo Lloris,Pass
435362,86,SavedShot,0.979000015,0.69,0.053341169,Harry Kane,h,647,OpenPlay,2021,RightFoot,16443,Tottenham,Aston Villa,2,1,03-10-2021,,Rebound
435337,28,BlockedShot,0.781999969,0.492999992,0.035569251,John McGinn,a,7723,FromCorner,2021,LeftFoot,16443,Tottenham,Aston Villa,2,1,03-10-2021,Douglas Luiz,Pass
435339,42,MissedShots,0.863000031,0.312000008,0.030354884,Ollie Watkins,a,8865,FromCorner,2021,RightFoot,16443,Tottenham,Aston Villa,2,1,03-10-2021,,None
435340,42,MissedShots,0.765999985,0.497000008,0.019830005,John McGinn,a,7723,FromCorner,2021,LeftFoot,16443,Tottenham,Aston Villa,2,1,03-10-2021,,None
435341,43,BlockedShot,0.790999985,0.624000015,0.012304854,Danny Ings,a,986,OpenPlay,2021,RightFoot,16443,Tottenham,Aston Villa,2,1,03-10-2021,,Aerial
435342,46,BlockedShot,0.863000031,0.318999996,0.047170147,Matthew Cash,a,8864,OpenPlay,2021,RightFoot,16443,Tottenham,Aston Villa,2,1,03-10-2021,John McGinn,Pass
435343,46,BlockedShot,0.943000031,0.696999969,0.046427563,Matt Targett,a,884,OpenPlay,2021,LeftFoot,16443,Tottenham,Aston Villa,2,1,03-10-2021,,None
435344,47,SavedShot,0.763000031,0.572000008,0.018251311,John McGinn,a,7723,FromCorner,2021,LeftFoot,16443,Tottenham,Aston Villa,2,1,03-10-2021,,None
435349,58,MissedShots,0.71,0.472000008,0.014943746,Matthew Cash,a,8864,OpenPlay,2021,RightFoot,16443,Tottenham,Aston Villa,2,1,03-10-2021,Douglas Luiz,Pass
435352,63,BlockedShot,0.84,0.347000008,0.048578687,Jacob Ramsey,a,8941,OpenPlay,2021,RightFoot,16443,Tottenham,Aston Villa,2,1,03-10-2021,Douglas Luiz,HeadPass
435353,64,BlockedShot,0.864000015,0.567000008,0.074110173,Jacob Ramsey,a,8941,OpenPlay,2021,LeftFoot,16443,Tottenham,Aston Villa,2,1,03-10-2021,Ezri Konsa Ngoyo,Pass
435354,66,Goal,0.965,0.539000015,0.662235439,Ollie Watkins,a,8865,OpenPlay,2021,RightFoot,16443,Tottenham,Aston Villa,2,1,03-10-2021,Matt Targett,Pass
435355,70,OwnGoal,0.024000001,0.525999985,0,Matt Targett,a,884,OpenPlay,2021,RightFoot,16443,Tottenham,Aston Villa,2,1,03-10-2021,,None
435356,77,SavedShot,0.861999969,0.569000015,0.048399303,Danny Ings,a,986,OpenPlay,2021,LeftFoot,16443,Tottenham,Aston Villa,2,1,03-10-2021,Matt Targett,Chipped
435358,80,MissedShots,0.875,0.645,0.015770525,Ollie Watkins,a,8865,OpenPlay,2021,Head,16443,Tottenham,Aston Villa,2,1,03-10-2021,,Aerial
435369,15,MissedShots,0.96,0.555,0.069996789,Kurt Zouma,h,935,FromCorner,2021,Head,16444,West Ham,Brentford,1,2,03-10-2021,Aaron Cresswell,Aerial
435370,17,BlockedShot,0.853000031,0.389000015,0.114816248,Michail Antonio,h,531,OpenPlay,2021,LeftFoot,16444,West Ham,Brentford,1,2,03-10-2021,Tomas Soucek,Chipped
435371,17,BlockedShot,0.805999985,0.622999992,0.030608511,Pablo Fornals,h,2335,OpenPlay,2021,RightFoot,16444,West Ham,Brentford,1,2,03-10-2021,Michail Antonio,Pass
435374,22,BlockedShot,0.714000015,0.474000015,0.012609595,Said Benrahma,h,3585,FromCorner,2021,RightFoot,16444,West Ham,Brentford,1,2,03-10-2021,,Aerial
435376,39,SavedShot,0.743000031,0.434000015,0.017332634,Said Benrahma,h,3585,OpenPlay,2021,RightFoot,16444,West Ham,Brentford,1,2,03-10-2021,,BallRecovery
435377,40,MissedShots,0.805999985,0.462999992,0.048420213,Said Benrahma,h,3585,OpenPlay,2021,RightFoot,16444,West Ham,Brentford,1,2,03-10-2021,Michail Antonio,Pass
435378,49,SavedShot,0.716999969,0.472000008,0.044677079,Said Benrahma,h,3585,DirectFreekick,2021,RightFoot,16444,West Ham,Brentford,1,2,03-10-2021,,Standard
435379,54,MissedShots,0.775999985,0.390999985,0.011679336,Vladimir Coufal,h,8965,OpenPlay,2021,LeftFoot,16444,West Ham,Brentford,1,2,03-10-2021,,Aerial
435380,56,SavedShot,0.966999969,0.615,0.107769616,Jarrod Bowen,h,1776,OpenPlay,2021,LeftFoot,16444,West Ham,Brentford,1,2,03-10-2021,Said Benrahma,Throughball
435381,57,MissedShots,0.905,0.464000015,0.037580669,Pablo Fornals,h,2335,FromCorner,2021,Head,16444,West Ham,Brentford,1,2,03-10-2021,Aaron Cresswell,Aerial
435382,57,BlockedShot,0.841999969,0.397000008,0.056650359,Said Benrahma,h,3585,OpenPlay,2021,RightFoot,16444,West Ham,Brentford,1,2,03-10-2021,Michail Antonio,Pass
435383,59,MissedShots,0.943000031,0.465999985,0.447327137,Jarrod Bowen,h,1776,OpenPlay,2021,Head,16444,West Ham,Brentford,1,2,03-10-2021,Vladimir Coufal,Cross
435384,61,BlockedShot,0.881999969,0.457000008,0.084219977,Pablo Fornals,h,2335,OpenPlay,2021,RightFoot,16444,West Ham,Brentford,1,2,03-10-2021,Michail Antonio,Cross
435385,61,SavedShot,0.960999985,0.432999992,0.131621718,Vladimir Coufal,h,8965,OpenPlay,2021,RightFoot,16444,West Ham,Brentford,1,2,03-10-2021,,Rebound
435386,63,BlockedShot,0.776999969,0.372999992,0.011479642,Vladimir Coufal,h,8965,OpenPlay,2021,RightFoot,16444,West Ham,Brentford,1,2,03-10-2021,,Aerial
435387,63,BlockedShot,0.825999985,0.495,0.051009595,Angelo Ogbonna,h,528,OpenPlay,2021,LeftFoot,16444,West Ham,Brentford,1,2,03-10-2021,,Rebound
435388,63,MissedShots,0.905999985,0.527000008,0.071701981,Michail Antonio,h,531,OpenPlay,2021,Head,16444,West Ham,Brentford,1,2,03-10-2021,Aaron Cresswell,Cross
435390,79,Goal,0.889000015,0.430999985,0.034750391,Jarrod Bowen,h,1776,FromCorner,2021,RightFoot,16444,West Ham,Brentford,1,2,03-10-2021,Tomas Soucek,Aerial
435363,1,BlockedShot,0.864000015,0.635,0.045945369,Shandon Baptiste,a,9914,FromCorner,2021,RightFoot,16444,West Ham,Brentford,1,2,03-10-2021,,None
435364,1,ShotOnPost,0.819000015,0.45,0.049605325,Bryan Mbeumo,a,6552,FromCorner,2021,LeftFoot,16444,West Ham,Brentford,1,2,03-10-2021,,Rebound
435365,3,MissedShots,0.914000015,0.432999992,0.046646364,Bryan Mbeumo,a,6552,OpenPlay,2021,Head,16444,West Ham,Brentford,1,2,03-10-2021,Rico Henry,Aerial
435366,9,SavedShot,0.913000031,0.612000008,0.077683605,Ivan Toney,a,998,SetPiece,2021,LeftFoot,16444,West Ham,Brentford,1,2,03-10-2021,Ethan Pinnock,HeadPass
435367,10,MissedShots,0.848000031,0.620999985,0.042342253,Shandon Baptiste,a,9914,FromCorner,2021,RightFoot,16444,West Ham,Brentford,1,2,03-10-2021,,None
435368,12,BlockedShot,0.86,0.285,0.022437548,Sergi Canos,a,1078,OpenPlay,2021,RightFoot,16444,West Ham,Brentford,1,2,03-10-2021,Rico Henry,Chipped
435372,19,SavedShot,0.875,0.347000008,0.121813439,Sergi Canos,a,1078,OpenPlay,2021,RightFoot,16444,West Ham,Brentford,1,2,03-10-2021,Ivan Toney,Throughball
435373,19,Goal,0.968000031,0.567000008,0.575343251,Bryan Mbeumo,a,6552,OpenPlay,2021,LeftFoot,16444,West Ham,Brentford,1,2,03-10-2021,,Rebound
435375,35,BlockedShot,0.810999985,0.487000008,0.153150842,Bryan Mbeumo,a,6552,DirectFreekick,2021,LeftFoot,16444,West Ham,Brentford,1,2,03-10-2021,,Standard
435389,71,BlockedShot,0.895,0.275,0.129378065,Mathias Jensen,a,7166,OpenPlay,2021,RightFoot,16444,West Ham,Brentford,1,2,03-10-2021,Ivan Toney,Throughball
435391,82,SavedShot,0.983000031,0.32,0.012332858,Ethan Pinnock,a,9678,SetPiece,2021,Head,16444,West Ham,Brentford,1,2,03-10-2021,,None
435392,93,SavedShot,0.890999985,0.565999985,0.016272817,Pontus Jansson,a,1801,SetPiece,2021,Head,16444,West Ham,Brentford,1,2,03-10-2021,Mathias Jensen,Aerial
435393,93,Goal,0.869000015,0.557000008,0.08171811,Yoane Wissa,a,5786,SetPiece,2021,RightFoot,16444,West Ham,Brentford,1,2,03-10-2021,,Rebound
434927,19,Goal,0.931999969,0.335999985,0.320096195,Hee-Chan Hwang,h,8845,OpenPlay,2021,RightFoot,16445,Wolverhampton Wanderers,Newcastle United,2,1,02-10-2021,Raúl Jiménez,Throughball
434928,24,BlockedShot,0.871999969,0.303999996,0.073480375,Trincão,h,8934,OpenPlay,2021,RightFoot,16445,Wolverhampton Wanderers,Newcastle United,2,1,02-10-2021,Raúl Jiménez,LayOff
434929,27,MissedShots,0.711999969,0.545999985,0.023048623,Trincão,h,8934,OpenPlay,2021,LeftFoot,16445,Wolverhampton Wanderers,Newcastle United,2,1,02-10-2021,João Moutinho,Pass
434930,28,SavedShot,0.755999985,0.472000008,0.030053813,João Moutinho,h,3422,OpenPlay,2021,RightFoot,16445,Wolverhampton Wanderers,Newcastle United,2,1,02-10-2021,Rúben Neves,Pass
434932,39,ShotOnPost,0.906999969,0.44,0.581617653,Trincão,h,8934,OpenPlay,2021,LeftFoot,16445,Wolverhampton Wanderers,Newcastle United,2,1,02-10-2021,Hee-Chan Hwang,Pass
434935,57,Goal,0.906999969,0.658000031,0.085580856,Hee-Chan Hwang,h,8845,OpenPlay,2021,LeftFoot,16445,Wolverhampton Wanderers,Newcastle United,2,1,02-10-2021,Raúl Jiménez,Pass
434940,86,MissedShots,0.766999969,0.580999985,0.044612139,Raúl Jiménez,h,4105,OpenPlay,2021,RightFoot,16445,Wolverhampton Wanderers,Newcastle United,2,1,02-10-2021,Leander Dendoncker,HeadPass
434931,36,MissedShots,0.921999969,0.57,0.024242492,Joelinton,a,87,FromCorner,2021,Head,16445,Wolverhampton Wanderers,Newcastle United,2,1,02-10-2021,Matt Ritchie,Aerial
434933,40,Goal,0.755999985,0.417999992,0.017747626,Jeff Hendrick,a,1746,OpenPlay,2021,RightFoot,16445,Wolverhampton Wanderers,Newcastle United,2,1,02-10-2021,Javier Manquillo,BallRecovery
434934,49,SavedShot,0.950999985,0.527000008,0.612349451,Allan Saint-Maximin,a,101,OpenPlay,2021,RightFoot,16445,Wolverhampton Wanderers,Newcastle United,2,1,02-10-2021,,None
434936,64,BlockedShot,0.915999985,0.402000008,0.04808471,Joelinton,a,87,OpenPlay,2021,Head,16445,Wolverhampton Wanderers,Newcastle United,2,1,02-10-2021,Matt Ritchie,Cross
434937,67,BlockedShot,0.748000031,0.627000008,0.016218007,Joelinton,a,87,OpenPlay,2021,RightFoot,16445,Wolverhampton Wanderers,Newcastle United,2,1,02-10-2021,,None
434938,68,BlockedShot,0.753000031,0.617999992,0.057297193,Sean Longstaff,a,7078,DirectFreekick,2021,RightFoot,16445,Wolverhampton Wanderers,Newcastle United,2,1,02-10-2021,,Standard
434939,77,MissedShots,0.925999985,0.509000015,0.0604202,Dwight Gayle,a,743,OpenPlay,2021,Head,16445,Wolverhampton Wanderers,Newcastle United,2,1,02-10-2021,Matt Ritchie,Aerial
434941,87,MissedShots,0.899000015,0.455999985,0.028856825,Federico Fernández,a,708,SetPiece,2021,Head,16445,Wolverhampton Wanderers,Newcastle United,2,1,02-10-2021,Matt Ritchie,Aerial
437256,7,SavedShot,0.891999969,0.241000004,0.038831048,Nicolas Pepe,h,5656,FromCorner,2021,LeftFoot,16446,Arsenal,Crystal Palace,2,2,18-10-2021,Takehiro Tomiyasu,Pass
437257,7,Goal,0.97,0.572000008,0.515060127,Pierre-Emerick Aubameyang,h,318,FromCorner,2021,LeftFoot,16446,Arsenal,Crystal Palace,2,2,18-10-2021,,Rebound
437258,15,MissedShots,0.87,0.330999985,0.037551746,Nicolas Pepe,h,5656,FromCorner,2021,RightFoot,16446,Arsenal,Crystal Palace,2,2,18-10-2021,,None
437259,21,SavedShot,0.774000015,0.462000008,0.039985422,Emile Smith-Rowe,h,7230,OpenPlay,2021,RightFoot,16446,Arsenal,Crystal Palace,2,2,18-10-2021,Bukayo Saka,Pass
437261,23,BlockedShot,0.700999985,0.38,0.016012717,Thomas Partey,h,2328,OpenPlay,2021,RightFoot,16446,Arsenal,Crystal Palace,2,2,18-10-2021,Emile Smith-Rowe,Pass
437265,46,MissedShots,0.705999985,0.525,0.018142948,Thomas Partey,h,2328,OpenPlay,2021,RightFoot,16446,Arsenal,Crystal Palace,2,2,18-10-2021,Kieran Tierney,Pass
437269,63,MissedShots,0.728000031,0.460999985,0.015723804,Thomas Partey,h,2328,OpenPlay,2021,RightFoot,16446,Arsenal,Crystal Palace,2,2,18-10-2021,Albert Sambi Lokonga,Pass
437270,68,BlockedShot,0.760999985,0.487999992,0.01885261,Ben White,h,7298,FromCorner,2021,RightFoot,16446,Arsenal,Crystal Palace,2,2,18-10-2021,,None
437271,69,MissedShots,0.880999985,0.415,0.074095838,Emile Smith-Rowe,h,7230,OpenPlay,2021,LeftFoot,16446,Arsenal,Crystal Palace,2,2,18-10-2021,Alexandre Lacazette,Cross
437273,71,SavedShot,0.859000015,0.632999992,0.116495706,Alexandre Lacazette,h,3277,OpenPlay,2021,RightFoot,16446,Arsenal,Crystal Palace,2,2,18-10-2021,Pierre-Emerick Aubameyang,Throughball
437275,75,BlockedShot,0.800999985,0.427999992,0.117632754,Nicolas Pepe,h,5656,DirectFreekick,2021,LeftFoot,16446,Arsenal,Crystal Palace,2,2,18-10-2021,,Standard
437276,75,MissedShots,0.884000015,0.530999985,0.050551593,Gabriel,h,5613,SetPiece,2021,Head,16446,Arsenal,Crystal Palace,2,2,18-10-2021,Thomas Partey,Chipped
437277,86,ShotOnPost,0.95,0.681999969,0.048810679,Kieran Tierney,h,8089,OpenPlay,2021,LeftFoot,16446,Arsenal,Crystal Palace,2,2,18-10-2021,Alexandre Lacazette,HeadPass
437278,89,MissedShots,0.873000031,0.345999985,0.049887735,Alexandre Lacazette,h,3277,OpenPlay,2021,LeftFoot,16446,Arsenal,Crystal Palace,2,2,18-10-2021,,None
437279,94,BlockedShot,0.870999985,0.545,0.073882811,Ben White,h,7298,FromCorner,2021,LeftFoot,16446,Arsenal,Crystal Palace,2,2,18-10-2021,,None
437280,94,SavedShot,0.956999969,0.492999992,0.45145914,Gabriel Martinelli,h,7752,FromCorner,2021,LeftFoot,16446,Arsenal,Crystal Palace,2,2,18-10-2021,Ben White,Goal
437281,94,Goal,0.970999985,0.555,0.146981686,Alexandre Lacazette,h,3277,FromCorner,2021,RightFoot,16446,Arsenal,Crystal Palace,2,2,18-10-2021,,Rebound
437260,22,SavedShot,0.818000031,0.502999992,0.05252951,Conor Gallagher,a,9040,OpenPlay,2021,LeftFoot,16446,Arsenal,Crystal Palace,2,2,18-10-2021,Odsonne Edouard,Pass
437262,27,SavedShot,0.816999969,0.56,0.054112647,Christian Benteke,a,606,OpenPlay,2021,LeftFoot,16446,Arsenal,Crystal Palace,2,2,18-10-2021,James McArthur,Pass
437263,34,MissedShots,0.875,0.589000015,0.078923829,Odsonne Edouard,a,3697,OpenPlay,2021,LeftFoot,16446,Arsenal,Crystal Palace,2,2,18-10-2021,Tyrick Mitchell,Pass
437264,48,SavedShot,0.804000015,0.377000008,0.024348399,Conor Gallagher,a,9040,FromCorner,2021,RightFoot,16446,Arsenal,Crystal Palace,2,2,18-10-2021,,None
437266,49,Goal,0.860999985,0.525,0.063612789,Christian Benteke,a,606,OpenPlay,2021,RightFoot,16446,Arsenal,Crystal Palace,2,2,18-10-2021,Jordan Ayew,BallRecovery
437267,56,SavedShot,0.808000031,0.490999985,0.074570715,Jordan Ayew,a,672,OpenPlay,2021,RightFoot,16446,Arsenal,Crystal Palace,2,2,18-10-2021,,TakeOn
437268,58,MissedShots,0.698000031,0.655,0.011217375,Marc Guehi,a,7603,OpenPlay,2021,RightFoot,16446,Arsenal,Crystal Palace,2,2,18-10-2021,Odsonne Edouard,Pass
437272,70,MissedShots,0.775999985,0.735,0.015540173,Conor Gallagher,a,9040,OpenPlay,2021,RightFoot,16446,Arsenal,Crystal Palace,2,2,18-10-2021,Odsonne Edouard,Tackle
437274,72,Goal,0.864000015,0.405999985,0.117383346,Odsonne Edouard,a,3697,OpenPlay,2021,RightFoot,16446,Arsenal,Crystal Palace,2,2,18-10-2021,Michael Olise,Pass
436189,1,MissedShots,0.793000031,0.427000008,0.039520357,Emiliano Buendía,h,2203,OpenPlay,2021,RightFoot,16447,Aston Villa,Wolverhampton Wanderers,2,3,16-10-2021,Ollie Watkins,Pass
436191,5,SavedShot,0.863000031,0.283999996,0.032808442,Matthew Cash,h,8864,OpenPlay,2021,RightFoot,16447,Aston Villa,Wolverhampton Wanderers,2,3,16-10-2021,John McGinn,Pass
436192,11,SavedShot,0.924000015,0.557999992,0.050795335,Ezri Konsa Ngoyo,h,7726,OpenPlay,2021,Head,16447,Aston Villa,Wolverhampton Wanderers,2,3,16-10-2021,Matt Targett,Aerial
436193,13,MissedShots,0.709000015,0.512000008,0.012316379,John McGinn,h,7723,OpenPlay,2021,LeftFoot,16447,Aston Villa,Wolverhampton Wanderers,2,3,16-10-2021,Douglas Luiz,HeadPass
436194,21,MissedShots,0.896999969,0.365,0.052959222,Emiliano Buendía,h,2203,OpenPlay,2021,RightFoot,16447,Aston Villa,Wolverhampton Wanderers,2,3,16-10-2021,Matthew Cash,Cross
436195,22,MissedShots,0.774000015,0.407000008,0.018656192,Douglas Luiz,h,6122,OpenPlay,2021,RightFoot,16447,Aston Villa,Wolverhampton Wanderers,2,3,16-10-2021,Matthew Cash,HeadPass
436196,26,SavedShot,0.864000015,0.434000015,0.338154912,Danny Ings,h,986,OpenPlay,2021,RightFoot,16447,Aston Villa,Wolverhampton Wanderers,2,3,16-10-2021,Emiliano Buendía,Throughball
436199,43,MissedShots,0.841999969,0.37,0.045486614,Matthew Cash,h,8864,OpenPlay,2021,LeftFoot,16447,Aston Villa,Wolverhampton Wanderers,2,3,16-10-2021,John McGinn,Pass
436200,47,Goal,0.910999985,0.47,0.321980387,Danny Ings,h,986,OpenPlay,2021,Head,16447,Aston Villa,Wolverhampton Wanderers,2,3,16-10-2021,John McGinn,Cross
436202,54,BlockedShot,0.929000015,0.307000008,0.080147073,Ollie Watkins,h,8865,OpenPlay,2021,RightFoot,16447,Aston Villa,Wolverhampton Wanderers,2,3,16-10-2021,John McGinn,Pass
436204,64,MissedShots,0.873000031,0.322999992,0.094155289,Matthew Cash,h,8864,OpenPlay,2021,LeftFoot,16447,Aston Villa,Wolverhampton Wanderers,2,3,16-10-2021,John McGinn,TakeOn
436205,67,BlockedShot,0.839000015,0.313999996,0.052325442,Ollie Watkins,h,8865,OpenPlay,2021,RightFoot,16447,Aston Villa,Wolverhampton Wanderers,2,3,16-10-2021,,BallRecovery
436206,67,Goal,0.759000015,0.424000015,0.023530569,John McGinn,h,7723,OpenPlay,2021,LeftFoot,16447,Aston Villa,Wolverhampton Wanderers,2,3,16-10-2021,,Rebound
436210,89,MissedShots,0.9,0.449000015,0.051152106,Danny Ings,h,986,FromCorner,2021,Head,16447,Aston Villa,Wolverhampton Wanderers,2,3,16-10-2021,John McGinn,Cross
436190,3,BlockedShot,0.895999985,0.610999985,0.077,Hee-Chan Hwang,a,8845,OpenPlay,2021,RightFoot,16447,Aston Villa,Wolverhampton Wanderers,2,3,16-10-2021,Leander Dendoncker,Foul
436197,30,SavedShot,0.844000015,0.415999985,0.317247063,Adama Traoré,a,900,OpenPlay,2021,RightFoot,16447,Aston Villa,Wolverhampton Wanderers,2,3,16-10-2021,,TakeOn
436198,42,MissedShots,0.944000015,0.629000015,0.011882706,Max Kilman,a,7332,FromCorner,2021,Head,16447,Aston Villa,Wolverhampton Wanderers,2,3,16-10-2021,João Moutinho,Aerial
436201,53,BlockedShot,0.805999985,0.469000015,0.050289959,Adama Traoré,a,900,OpenPlay,2021,LeftFoot,16447,Aston Villa,Wolverhampton Wanderers,2,3,16-10-2021,Nélson Semedo,Pass
436203,55,MissedShots,0.716999969,0.312999992,0.013939695,Leander Dendoncker,a,7236,OpenPlay,2021,RightFoot,16447,Aston Villa,Wolverhampton Wanderers,2,3,16-10-2021,João Moutinho,Pass
436207,79,Goal,0.970999985,0.53,0.740831912,Romain Saiss,a,3491,FromCorner,2021,LeftFoot,16447,Aston Villa,Wolverhampton Wanderers,2,3,16-10-2021,Daniel Podence,Pass
436208,84,ShotOnPost,0.96,0.572999992,0.336727232,Max Kilman,a,7332,FromCorner,2021,Head,16447,Aston Villa,Wolverhampton Wanderers,2,3,16-10-2021,Fabio Silva,Aerial
436209,84,Goal,0.960999985,0.537999992,0.590119421,Conor Coady,a,6851,FromCorner,2021,LeftFoot,16447,Aston Villa,Wolverhampton Wanderers,2,3,16-10-2021,Leander Dendoncker,Pass
436211,94,Goal,0.740999985,0.48,0.058296137,Rúben Neves,a,6853,DirectFreekick,2021,RightFoot,16447,Aston Villa,Wolverhampton Wanderers,2,3,16-10-2021,,Standard
436420,20,BlockedShot,0.913000031,0.542000008,0.053728711,Ivan Toney,h,998,OpenPlay,2021,Head,16448,Brentford,Chelsea,0,1,16-10-2021,Zanka,Aerial
436421,21,ShotOnPost,0.926999969,0.592000008,0.095656119,Bryan Mbeumo,h,6552,FromCorner,2021,LeftFoot,16448,Brentford,Chelsea,0,1,16-10-2021,Christian Nørgaard,HeadPass
436426,72,SavedShot,0.879000015,0.452000008,0.068157278,Ivan Toney,h,998,OpenPlay,2021,RightFoot,16448,Brentford,Chelsea,0,1,16-10-2021,Ethan Pinnock,HeadPass
436427,74,ShotOnPost,0.845,0.447000008,0.056904625,Bryan Mbeumo,h,6552,OpenPlay,2021,LeftFoot,16448,Brentford,Chelsea,0,1,16-10-2021,,None
436428,74,BlockedShot,0.861999969,0.505,0.070313931,Marcus Forss,h,9684,OpenPlay,2021,LeftFoot,16448,Brentford,Chelsea,0,1,16-10-2021,,Rebound
436429,78,BlockedShot,0.806999969,0.465999985,0.042819943,Marcus Forss,h,9684,OpenPlay,2021,LeftFoot,16448,Brentford,Chelsea,0,1,16-10-2021,,None
436430,79,SavedShot,0.814000015,0.519000015,0.016790034,Saman Ghoddos,h,7069,OpenPlay,2021,RightFoot,16448,Brentford,Chelsea,0,1,16-10-2021,,Aerial
436431,82,SavedShot,0.911999969,0.362999992,0.350850195,Saman Ghoddos,h,7069,OpenPlay,2021,RightFoot,16448,Brentford,Chelsea,0,1,16-10-2021,,None
436432,83,BlockedShot,0.921999969,0.4,0.074353166,Christian Nørgaard,h,7083,OpenPlay,2021,LeftFoot,16448,Brentford,Chelsea,0,1,16-10-2021,,BallTouch
436433,83,SavedShot,0.941999969,0.505,0.056876231,Ethan Pinnock,h,9678,OpenPlay,2021,Head,16448,Brentford,Chelsea,0,1,16-10-2021,Rico Henry,KeeperPickup
436434,84,BlockedShot,0.881999969,0.632999992,0.02373785,Christian Nørgaard,h,7083,OpenPlay,2021,RightFoot,16448,Brentford,Chelsea,0,1,16-10-2021,,Aerial
436435,85,SavedShot,0.956999969,0.454000015,0.546374679,Pontus Jansson,h,1801,OpenPlay,2021,RightFoot,16448,Brentford,Chelsea,0,1,16-10-2021,Ethan Pinnock,HeadPass
436436,86,MissedShots,0.784000015,0.62,0.026881814,Christian Nørgaard,h,7083,OpenPlay,2021,RightFoot,16448,Brentford,Chelsea,0,1,16-10-2021,,None
436437,92,SavedShot,0.875,0.412000008,0.062426548,Christian Nørgaard,h,7083,OpenPlay,2021,RightFoot,16448,Brentford,Chelsea,0,1,16-10-2021,Ethan Pinnock,Cross
436438,92,BlockedShot,0.896999969,0.495,0.025681119,Christian Nørgaard,h,7083,FromCorner,2021,Head,16448,Brentford,Chelsea,0,1,16-10-2021,Mathias Jensen,Aerial
436439,92,BlockedShot,0.750999985,0.479000015,0.023861442,Saman Ghoddos,h,7069,FromCorner,2021,RightFoot,16448,Brentford,Chelsea,0,1,16-10-2021,,Rebound
436440,95,BlockedShot,0.88,0.505,0.0308892,Christian Nørgaard,h,7083,OpenPlay,2021,Head,16448,Brentford,Chelsea,0,1,16-10-2021,,None
436419,16,MissedShots,0.759000015,0.705999985,0.04578805,Romelu Lukaku,a,594,DirectFreekick,2021,LeftFoot,16448,Brentford,Chelsea,0,1,16-10-2021,,Standard
436422,26,BlockedShot,0.740999985,0.592999992,0.053345531,Mateo Kovacic,a,2254,DirectFreekick,2021,RightFoot,16448,Brentford,Chelsea,0,1,16-10-2021,,Standard
436423,36,MissedShots,0.82,0.484000015,0.051440582,Timo Werner,a,65,OpenPlay,2021,RightFoot,16448,Brentford,Chelsea,0,1,16-10-2021,Romelu Lukaku,Pass
436424,44,Goal,0.85,0.53,0.069982097,Ben Chilwell,a,782,OpenPlay,2021,LeftFoot,16448,Brentford,Chelsea,0,1,16-10-2021,,None
436425,47,MissedShots,0.755,0.497000008,0.027699566,Mateo Kovacic,a,2254,FromCorner,2021,RightFoot,16448,Brentford,Chelsea,0,1,16-10-2021,N&#039;Golo Kanté,Pass
436659,16,MissedShots,0.758000031,0.422999992,0.012065525,Abdoulaye Doucouré,h,1726,OpenPlay,2021,RightFoot,16449,Everton,West Ham,0,1,17-10-2021,,Aerial
436661,21,MissedShots,0.894000015,0.691999969,0.045013189,Alex Iwobi,h,500,OpenPlay,2021,RightFoot,16449,Everton,West Ham,0,1,17-10-2021,Abdoulaye Doucouré,Pass
436662,21,BlockedShot,0.905,0.678000031,0.047925323,Alex Iwobi,h,500,OpenPlay,2021,RightFoot,16449,Everton,West Ham,0,1,17-10-2021,,Rebound
436663,32,MissedShots,0.905999985,0.539000015,0.083743758,Abdoulaye Doucouré,h,1726,OpenPlay,2021,Head,16449,Everton,West Ham,0,1,17-10-2021,Andros Townsend,Cross
436665,36,SavedShot,0.759000015,0.552000008,0.024702424,Demarai Gray,h,762,OpenPlay,2021,LeftFoot,16449,Everton,West Ham,0,1,17-10-2021,Abdoulaye Doucouré,BallRecovery
436670,49,BlockedShot,0.893000031,0.555,0.091530599,Alex Iwobi,h,500,OpenPlay,2021,RightFoot,16449,Everton,West Ham,0,1,17-10-2021,,None
436671,51,MissedShots,0.920999985,0.442000008,0.121414021,Salomón Rondón,h,813,OpenPlay,2021,Head,16449,Everton,West Ham,0,1,17-10-2021,Andros Townsend,Cross
436672,54,MissedShots,0.893000031,0.267999992,0.036780056,Seamus Coleman,h,585,OpenPlay,2021,LeftFoot,16449,Everton,West Ham,0,1,17-10-2021,Andros Townsend,Pass
436674,61,BlockedShot,0.88,0.39,0.04375672,Ben Godfrey,h,7689,FromCorner,2021,LeftFoot,16449,Everton,West Ham,0,1,17-10-2021,Andros Townsend,Cross
436675,62,MissedShots,0.851999969,0.275,0.030074034,Alex Iwobi,h,500,OpenPlay,2021,RightFoot,16449,Everton,West Ham,0,1,17-10-2021,,None
436677,72,SavedShot,0.908000031,0.41,0.062042657,Salomón Rondón,h,813,OpenPlay,2021,Head,16449,Everton,West Ham,0,1,17-10-2021,Andros Townsend,Cross
